ax,ay,az,gx,gy,gz,time
1.37,-0.55,10.31,0.93,-3.57,1.02,1771658365.3929238
1.37,-0.55,10.31,0.87,-3.46,1.0,1771658365.406125
0.2,-0.37,12.62,0.64,-3.3,0.95,1771658365.418976
-0.23,-0.7,12.29,0.42,-2.81,0.83,1771658365.432084
-1.56,-0.57,11.35,0.1,-1.45,0.62,1771658365.444919
-1.56,-0.57,11.35,0.02,-0.57,0.28,1771658365.4581
-0.92,-0.61,11.59,-0.08,0.27,-0.01,1771658365.471024
0.55,-0.38,11.02,-0.38,1.22,-0.33,1771658365.484283
0.55,-0.38,11.02,-0.42,1.46,-0.45,1771658365.503862
0.51,-0.41,10.36,-0.38,1.91,-0.64,1771658365.509757
1.16,-1.27,10.25,-0.36,1.98,-0.65,1771658365.522756
1.16,-1.27,10.25,-0.38,1.95,-0.61,1771658365.5358489
0.45,-1.66,10.01,-0.36,1.91,-0.51,1771658365.548728
-0.21,-1.48,9.85,-0.3,2.0,-0.52,1771658365.561693
-0.74,-1.36,10.21,-0.34,2.14,-0.6,1771658365.5747771
-0.74,-1.36,10.21,-0.5,2.34,-0.77,1771658365.587821
-0.36,-1.59,10.45,-0.59,2.32,-0.78,1771658365.600804
0.45,-1.74,9.62,-0.62,2.18,-0.71,1771658365.6137369
0.45,-1.74,9.62,-0.44,1.55,-0.39,1771658365.6268601
0.15,-2.09,8.32,-0.24,1.1,-0.22,1771658365.639893
0.11,-2.02,8.14,-0.03,0.67,-0.07,1771658365.6528609
0.82,-1.66,8.73,0.11,0.03,0.3,1771658365.6658208
0.82,-1.66,8.73,0.1,-0.2,0.43,1771658365.6789062
0.69,-1.71,8.62,0.12,-0.42,0.57,1771658365.691906
1.05,-2.26,7.07,0.4,-1.21,1.08,1771658365.704926
1.05,-2.26,7.07,0.59,-1.65,1.21,1771658365.717931
-0.67,-1.48,9.23,0.68,-1.94,1.18,1771658365.731
-1.14,-1.01,11.88,0.46,-2.01,1.01,1771658365.7439518
-1.14,-1.01,11.88,0.29,-1.87,0.86,1771658365.757029
-1.51,-0.81,11.97,0.14,-1.68,0.69,1771658365.770127
-0.85,-0.8,10.94,-0.01,-1.37,0.48,1771658365.7831528
-0.23,-1.14,9.56,-0.01,-1.28,0.41,1771658365.796005
-0.23,-1.14,9.56,0.03,-1.23,0.37,1771658365.809396
0.29,-0.79,10.75,-0.03,-1.26,0.27,1771658365.822432
-0.32,-1.01,10.12,-0.02,-1.05,0.15,1771658365.835052
-0.32,-1.01,10.12,0.03,-0.74,0.07,1771658365.848151
-1.29,-0.75,10.17,0.04,0.37,-0.22,1771658365.8609831
-1.99,-0.72,11.25,-0.07,1.08,-0.45,1771658365.8740811
-1.99,-0.72,11.25,-0.27,1.7,-0.63,1771658365.887157
-1.58,-0.84,11.68,-0.59,2.64,-0.95,1771658365.900073
0.46,-1.8,11.2,-0.72,2.71,-0.95,1771658365.91298
1.5,-2.18,9.24,-0.75,2.54,-0.79,1771658365.926005
1.5,-2.18,9.24,-0.49,1.87,-0.51,1771658365.93925
-0.36,-1.9,8.72,-0.31,1.82,-0.53,1771658365.951958
-0.85,-2.05,9.77,-0.22,2.04,-0.55,1771658365.965098
-0.85,-2.05,9.77,-0.31,1.97,-0.42,1771658365.977942
-0.68,-2.15,10.2,-0.4,1.81,-0.27,1771658365.991225
-0.7,-2.15,8.85,-0.29,1.21,0.03,1771658366.0040529
0.09,-1.78,7.65,-0.15,0.73,0.23,1771658366.017198
0.09,-1.78,7.65,-0.01,0.21,0.37,1771658366.030089
-0.19,-1.64,8.09,0.26,-0.59,0.51,1771658366.0430322
-1.55,-1.67,9.45,0.31,-0.89,0.53,1771658366.0561721
-1.55,-1.67,9.45,0.33,-1.1,0.48,1771658366.069122
-2.03,-1.62,10.53,0.26,-1.35,0.37,1771658366.0820448
-1.34,-1.64,9.77,0.29,-1.49,0.4,1771658366.0950289
-1.34,-1.64,9.77,0.34,-1.72,0.41,1771658366.108213
-0.58,-1.58,8.9,0.56,-2.29,0.42,1771658366.1211698
-0.13,-1.48,8.68,0.65,-2.49,0.38,1771658366.134091
-0.06,-1.37,10.38,0.64,-2.59,0.37,1771658366.148211
-0.06,-1.37,10.38,0.37,-2.41,0.27,1771658366.160081
-0.22,-0.98,11.25,0.2,-2.32,0.26,1771658366.173187
-0.78,-1.18,10.65,0.16,-2.22,0.21,1771658366.186074
-0.78,-1.18,10.65,0.22,-1.4,0.04,1771658366.199105
-0.78,-0.89,10.93,0.22,-0.81,-0.04,1771658366.2120461
-0.37,-1.12,11.22,0.14,-0.2,-0.13,1771658366.2250528
-0.37,-1.12,11.22,-0.25,0.81,-0.32,1771658366.238227
-0.7,-0.6,11.25,-0.42,1.33,-0.46,1771658366.251195
-0.63,-0.92,10.8,-0.52,1.6,-0.59,1771658366.264098
0.48,-1.4,10.23,-0.41,1.76,-0.57,1771658366.2771058
0.48,-1.4,10.23,-0.37,1.79,-0.52,1771658366.2902021
0.2,-1.4,9.9,-0.3,1.78,-0.5,1771658366.303252
-0.33,-1.66,10.08,-0.32,2.01,-0.54,1771658366.3161669
-0.33,-1.66,10.08,-0.39,2.23,-0.52,1771658366.32907
-0.07,-2.26,10.29,-0.47,2.26,-0.44,1771658366.342135
-0.34,-2.23,9.81,-0.56,1.92,-0.29,1771658366.355158
-0.67,-1.74,8.99,-0.46,1.75,-0.22,1771658366.368279
-0.67,-1.74,8.99,-0.33,1.53,-0.16,1771658366.381087
-1.02,-1.64,8.95,-0.15,0.91,-0.05,1771658366.394193
-1.31,-1.71,8.14,-0.07,0.66,-0.0,1771658366.407268
-1.31,-1.71,8.14,0.02,0.44,0.02,1771658366.420265
-0.99,-1.84,8.28,0.12,-0.06,0.12,1771658366.433092
-0.94,-1.78,8.65,0.19,-0.27,0.18,1771658366.4461381
-0.94,-1.78,8.65,0.37,-0.83,0.26,1771658366.4591
-1.16,-1.58,8.77,0.51,-1.21,0.33,1771658366.472291
0.08,-2.18,7.74,0.69,-1.64,0.48,1771658366.485177
-0.6,-1.6,8.76,1.02,-2.42,0.55,1771658366.498162
-0.6,-1.6,8.76,1.1,-2.53,0.54,1771658366.511075
0.41,-1.44,10.41,1.05,-2.6,0.59,1771658366.524246
-0.04,-0.95,11.46,0.74,-2.61,0.52,1771658366.537157
-0.04,-0.95,11.46,0.59,-2.48,0.46,1771658366.55016
-0.01,-0.77,11.66,0.43,-2.34,0.4,1771658366.5631511
0.18,-0.49,11.18,0.21,-1.94,0.32,1771658366.576154
0.18,-0.49,11.18,0.11,-1.51,0.25,1771658366.589293
-0.66,-0.64,10.81,0.06,-0.93,0.13,1771658366.602098
0.02,-0.95,10.77,-0.1,0.02,-0.04,1771658366.615137
0.5,-0.6,10.47,-0.15,0.34,-0.09,1771658366.628107
0.5,-0.6,10.47,-0.15,0.67,-0.14,1771658366.641139
-0.97,-0.63,10.69,-0.16,1.58,-0.48,1771658366.6542988
-0.63,-1.06,11.9,-0.34,2.03,-0.65,1771658366.667378
-0.63,-1.06,11.9,-0.56,2.43,-0.68,1771658366.680151
-0.42,-1.59,11.34,-0.91,2.8,-0.66,1771658366.693318
-0.33,-1.65,10.28,-0.98,2.7,-0.63,1771658366.7062988
-0.33,-1.65,10.28,-0.93,2.54,-0.66,1771658366.719241
0.49,-1.6,8.55,-0.53,1.79,-0.38,1771658366.732126
0.14,-1.71,8.62,-0.31,1.38,-0.26,1771658366.7451048
-0.51,-1.52,9.23,-0.18,1.06,-0.19,1771658366.75828
-0.51,-1.52,9.23,-0.14,0.52,-0.1,1771658366.771292
-0.57,-1.68,8.75,-0.09,0.28,-0.04,1771658366.784226
-0.12,-1.56,8.53,-0.01,0.09,0.05,1771658366.797179
-0.12,-1.56,8.53,0.1,-0.39,0.18,1771658366.8101382
0.32,-1.6,8.83,0.13,-0.75,0.29,1771658366.823306
0.56,-1.89,8.31,0.2,-1.15,0.4,1771658366.8362129
-0.52,-1.23,9.14,0.4,-1.82,0.53,1771658366.849162
-0.52,-1.23,9.14,0.49,-2.03,0.51,1771658366.862179
0.57,-1.6,9.55,0.55,-2.2,0.56,1771658366.875115
0.27,-1.19,10.1,0.6,-2.31,0.64,1771658366.8883479
0.27,-1.19,10.1,0.6,-2.29,0.64,1771658366.901335
0.36,-1.06,10.18,0.51,-2.3,0.55,1771658366.914263
0.07,-0.62,11.86,0.34,-2.25,0.45,1771658366.9271328
0.07,-0.62,11.86,0.18,-2.14,0.37,1771658366.9401338
-0.06,-0.8,11.31,0.07,-1.41,0.14,1771658366.95342
-0.45,-0.95,10.57,0.08,-0.83,0.06,1771658366.966183
-0.51,-0.84,10.79,0.03,-0.21,-0.04,1771658366.979222
-0.51,-0.84,10.79,-0.21,1.11,-0.21,1771658366.992188
-0.7,-0.6,11.01,-0.34,1.7,-0.35,1771658367.0052202
0.01,-1.26,10.85,-0.44,2.06,-0.48,1771658367.018362
0.01,-1.26,10.85,-0.5,2.12,-0.53,1771658367.031199
0.39,-1.35,10.75,-0.51,2.04,-0.55,1771658367.044207
0.33,-1.52,9.81,-0.46,2.02,-0.55,1771658367.057345
0.33,-1.52,9.81,-0.39,1.91,-0.4,1771658367.070267
1.24,-2.08,9.8,-0.42,1.82,-0.26,1771658367.083221
1.19,-2.13,9.16,-0.45,1.65,-0.11,1771658367.0962298
0.92,-1.98,9.01,-0.27,1.17,0.06,1771658367.109169
0.92,-1.98,9.01,-0.21,0.87,0.2,1771658367.1223848
0.3,-1.85,9.5,-0.2,0.6,0.32,1771658367.135233
-2.21,-1.03,9.11,-0.11,0.19,0.31,1771658367.1482298
-2.21,-1.03,9.11,-0.02,0.03,0.21,1771658367.161192
-1.49,-1.33,8.9,0.07,-0.01,0.18,1771658367.174381
-0.85,-1.68,9.28,0.07,-0.16,0.15,1771658367.1874151
-1.13,-1.53,9.33,0.03,-0.34,0.13,1771658367.200329
-1.13,-1.53,9.33,0.02,-0.52,0.07,1771658367.213234
-0.8,-1.45,9.08,0.17,-0.8,-0.01,1771658367.2262201
-0.62,-1.28,9.55,0.23,-0.94,-0.04,1771658367.2394161
-0.62,-1.28,9.55,0.27,-0.97,-0.07,1771658367.252293
-0.5,-1.4,9.55,0.3,-0.91,-0.07,1771658367.2652109
-0.39,-1.65,9.26,0.28,-0.82,-0.06,1771658367.2782059
-0.39,-1.65,9.26,0.25,-0.69,-0.04,1771658367.291237
-0.2,-1.61,9.5,0.14,-0.45,-0.02,1771658367.304415
0.0,-1.36,10.05,0.08,-0.36,-0.03,1771658367.3174012
0.1,-1.28,10.02,0.05,-0.3,-0.04,1771658367.330333
0.1,-1.28,10.02,0.11,-0.11,-0.05,1771658367.3432488
0.08,-1.05,10.55,0.16,0.09,-0.08,1771658367.356395
-0.15,-1.36,11.01,0.14,0.29,-0.12,1771658367.369397
-0.15,-1.36,11.01,0.01,0.42,-0.15,1771658367.3824031
-0.03,-1.75,10.53,-0.05,0.36,-0.13,1771658367.395228
0.11,-1.43,9.46,0.03,0.45,-0.13,1771658367.4082508
0.11,-1.43,9.46,0.05,0.35,-0.11,1771658367.4212742
-0.05,-1.66,9.48,0.06,0.29,-0.1,1771658367.434429
-0.34,-1.45,9.3,0.1,0.17,-0.04,1771658367.447329
-3.46,-1.34,5.26,-0.17,-0.1,0.04,1771658367.46024
-3.46,-1.34,5.26,0.98,0.45,0.04,1771658367.473182
-0.99,-1.48,7.93,0.56,0.69,-0.06,1771658367.4861782
-0.93,-1.63,8.5,0.29,0.73,-0.03,1771658367.4990988
-0.93,-1.63,8.5,0.29,0.76,-0.02,1771658367.512021
0.16,-1.24,8.45,0.15,0.41,0.05,1771658367.5251079
-0.66,-0.5,9.76,0.04,0.23,-0.02,1771658367.5380301
-0.66,-0.5,9.76,-0.09,0.11,-0.04,1771658367.551096
-0.76,-1.14,9.31,-0.07,0.06,0.02,1771658367.5640872
-0.83,-1.25,9.98,0.03,0.13,0.04,1771658367.577106
-0.82,-0.97,10.57,0.06,0.2,0.02,1771658367.5900228
-0.82,-0.97,10.57,-0.09,0.27,-0.03,1771658367.603138
-0.55,-0.83,10.23,-0.11,0.15,-0.02,1771658367.616089
0.84,-1.97,8.91,0.02,-0.19,0.14,1771658367.629133
0.84,-1.97,8.91,0.73,-1.21,0.67,1771658367.642132
0.86,-2.16,0.34,1.77,-1.99,1.0,1771658367.6552231
1.15,-0.65,2.84,2.84,-2.69,1.2,1771658367.668279
-4.77,-7.53,-21.75,1.79,1.2,0.27,1771658367.681252
-4.77,-7.53,-21.75,-1.06,-0.56,-0.25,1771658367.694278
-2.36,-3.17,-16.83,-0.32,0.41,-0.15,1771658367.70722
-0.08,-2.33,-11.06,0.0,-0.14,-0.43,1771658367.720329
-0.08,-2.33,-11.06,1.42,-0.61,-0.43,1771658367.733412
2.17,1.97,3.99,0.42,-1.7,-0.41,1771658367.7463171
1.29,13.93,13.07,0.05,0.82,-0.48,1771658367.75937
1.29,13.93,13.07,0.29,-0.22,-0.51,1771658367.7724679
-0.3,-1.65,-4.52,-0.17,0.43,-0.41,1771658367.785302
1.51,-1.56,11.24,0.12,0.15,-0.21,1771658367.798381
-1.34,0.83,-7.87,0.11,-0.11,-0.19,1771658367.811299
-1.34,0.83,-7.87,0.87,-0.26,-0.27,1771658367.82438
-1.97,8.51,15.24,-0.71,-0.81,-0.63,1771658367.837486
1.05,-0.29,13.54,-0.48,-0.36,-0.51,1771658367.850325
1.05,-0.29,13.54,1.03,0.81,0.08,1771658367.863311
-0.2,-1.03,4.15,0.78,0.73,0.09,1771658367.87635
-1.47,-0.38,5.12,0.13,0.67,-0.04,1771658367.889302
-1.47,-0.38,5.12,-0.86,0.06,-0.27,1771658367.902518
0.44,8.75,18.05,-0.99,0.5,-0.3,1771658367.9153721
-1.71,2.84,27.6,1.2,0.55,-0.16,1771658367.928319
0.3,0.12,14.56,-0.16,-0.25,-0.16,1771658367.9468732
0.3,0.12,14.56,-0.13,-0.32,-0.11,1771658367.954774
-0.17,0.85,21.09,-0.2,-0.34,-0.07,1771658367.967149
0.09,0.44,11.5,-0.1,0.14,0.01,1771658367.980128
0.09,0.44,11.5,0.12,0.21,-0.0,1771658367.993193
-0.07,-0.1,7.53,-0.04,0.18,-0.03,1771658368.006112
-0.25,-0.06,9.26,0.0,0.03,-0.07,1771658368.0192058
0.02,0.16,10.88,0.06,-0.08,-0.09,1771658368.0321972
0.02,0.16,10.88,-0.04,-0.08,-0.07,1771658368.045311
-0.04,0.01,9.56,0.01,-0.07,0.01,1771658368.058316
-0.05,0.1,9.59,0.02,-0.03,0.01,1771658368.0713449
-0.05,0.1,9.59,-0.01,-0.04,0.03,1771658368.084333
-0.32,0.2,9.85,0.01,-0.02,0.0,1771658368.097389
0.0,-0.01,10.08,0.01,0.01,-0.01,1771658368.1102688
0.0,-0.01,10.08,0.01,0.02,0.01,1771658368.123311
-0.03,-0.02,9.96,0.01,0.0,0.01,1771658368.136485
-0.04,-0.08,9.98,0.01,-0.02,0.01,1771658368.149357
-0.0,0.0,9.96,0.01,-0.02,0.01,1771658368.16239
-0.0,0.0,9.96,0.01,0.0,0.01,1771658368.175734
-0.04,0.0,9.93,0.01,0.01,0.01,1771658368.188528
0.08,-0.11,9.9,0.01,-0.0,0.01,1771658368.201441
0.08,-0.11,9.9,0.0,0.01,0.01,1771658368.21438
0.07,0.09,10.02,0.02,0.05,0.01,1771658368.2273679
-0.15,0.0,10.11,0.02,0.01,0.01,1771658368.240339
-0.15,0.0,10.11,0.03,0.01,0.0,1771658368.2535439
-0.06,-0.12,9.58,0.02,0.01,0.01,1771658368.267134
0.12,0.05,9.95,0.01,0.01,0.01,1771658368.279352
0.12,-0.09,9.79,0.02,0.02,0.02,1771658368.2922618
0.12,-0.09,9.79,0.01,0.03,0.01,1771658368.3054311
-0.18,0.1,9.97,0.01,0.04,-0.01,1771658368.3184261
0.17,0.0,10.56,0.01,-0.02,-0.0,1771658368.331317
0.17,0.0,10.56,0.03,-0.01,0.02,1771658368.344356
0.08,-0.15,9.8,-0.0,0.01,0.02,1771658368.357352
-0.13,0.11,9.71,0.02,0.01,0.01,1771658368.370412
-0.13,0.11,9.71,0.03,0.01,0.0,1771658368.3834372
-0.04,0.01,9.8,0.0,0.01,0.0,1771658368.396401
-0.01,-0.01,10.1,0.01,0.01,-0.01,1771658368.40936
-0.04,-0.03,9.84,0.02,0.01,0.0,1771658368.4225779
-0.04,-0.03,9.84,0.01,0.01,-0.0,1771658368.435363
-0.05,-0.03,9.89,0.01,0.01,-0.01,1771658368.448405
-0.02,0.0,9.91,0.02,0.01,0.0,1771658368.4613929
-0.02,0.0,9.91,0.01,0.01,0.0,1771658368.474508
-0.01,-0.04,9.98,0.01,0.01,0.0,1771658368.487551
0.02,0.09,9.97,0.01,0.01,-0.0,1771658368.500608
0.03,0.0,9.92,0.01,0.01,0.0,1771658368.51347
0.03,0.0,9.92,0.01,0.01,0.01,1771658368.526418
-0.09,0.02,9.91,0.01,0.01,0.0,1771658368.539586
0.02,-0.06,9.99,0.01,0.01,0.01,1771658368.5530329
0.02,-0.06,9.99,0.02,0.01,0.01,1771658368.56707
-0.05,-0.07,9.95,0.02,0.02,0.01,1771658368.57821
0.05,-0.03,9.96,0.01,0.01,0.02,1771658368.591243
0.05,-0.03,9.96,0.01,0.01,0.02,1771658368.604189
-0.16,0.08,9.93,0.0,0.01,0.01,1771658368.6172328
0.0,-0.02,9.93,0.01,0.01,0.01,1771658368.6302001
0.02,-0.01,9.99,0.01,0.01,0.01,1771658368.643284
0.02,-0.01,9.99,0.01,0.01,0.02,1771658368.65623
-0.17,0.01,9.96,0.01,0.01,-0.0,1771658368.669313
-0.02,0.0,9.96,0.01,0.01,-0.01,1771658368.682291
-0.02,0.0,9.96,0.01,0.01,-0.01,1771658368.6952991
-0.02,0.03,9.88,0.01,0.01,-0.0,1771658368.708396
-0.02,0.0,9.95,0.01,0.01,-0.0,1771658368.721328
-0.02,0.0,9.95,0.01,0.01,-0.0,1771658368.734355
0.0,0.03,9.96,0.01,0.01,0.0,1771658368.747345
0.03,-0.03,9.96,0.01,0.01,-0.0,1771658368.7604601
-0.0,0.01,10.0,0.01,0.01,0.01,1771658368.77342
-0.0,0.01,10.0,0.01,0.01,-0.0,1771658368.786533
-0.03,0.01,9.97,0.02,0.01,-0.0,1771658368.7994509
-0.02,0.01,9.99,0.01,0.01,-0.0,1771658368.812489
-0.02,0.01,9.99,0.01,0.01,0.0,1771658368.825917
-0.06,0.02,10.0,0.01,0.01,-0.0,1771658368.83867
-0.01,-0.0,9.96,0.01,0.01,-0.0,1771658368.851569
-0.05,0.04,9.96,0.02,0.01,-0.0,1771658368.864486
-0.05,0.04,9.96,0.02,0.01,-0.0,1771658368.877471
0.01,-0.02,9.97,0.01,0.01,-0.01,1771658368.890608
0.04,0.01,10.03,0.01,0.01,-0.0,1771658368.903557
0.04,0.01,10.03,0.01,0.01,0.0,1771658368.916657
0.01,-0.07,10.0,0.01,0.01,0.0,1771658368.929474
-0.06,-0.03,9.95,0.01,0.01,0.0,1771658368.942476
-0.06,-0.03,9.95,0.01,0.01,0.0,1771658368.955532
-0.11,-0.03,9.97,0.01,0.01,-0.0,1771658368.968491
-0.07,0.04,9.97,0.01,0.01,-0.0,1771658368.981547
-0.03,0.05,9.92,0.01,0.02,-0.0,1771658368.994456
-0.03,0.05,9.92,0.01,0.02,0.0,1771658369.008306
-0.08,0.0,9.97,0.01,0.02,-0.0,1771658369.020555
-0.06,0.04,9.95,0.01,0.01,-0.0,1771658369.03353
-0.06,0.04,9.95,0.01,0.02,0.0,1771658369.0465522
0.0,0.03,9.96,0.01,0.01,-0.0,1771658369.0594828
0.04,-0.0,9.95,0.01,0.01,-0.0,1771658369.072654
0.04,-0.0,9.95,0.02,0.02,-0.0,1771658369.085569
-0.03,0.0,9.97,0.01,0.02,0.0,1771658369.098548
0.03,0.01,10.01,0.01,0.02,0.0,1771658369.111566
-0.02,0.0,9.95,0.02,0.01,0.0,1771658369.12467
-0.02,0.0,9.95,0.01,0.02,-0.01,1771658369.1376839
-0.06,-0.02,9.96,0.01,0.02,-0.0,1771658369.1507862
-0.07,0.04,10.0,0.01,0.01,-0.0,1771658369.163523
-0.07,0.04,10.0,0.01,0.01,-0.01,1771658369.176555
0.02,-0.04,9.99,0.01,0.01,0.0,1771658369.1896992
0.0,-0.07,9.96,0.01,0.01,0.0,1771658369.202504
-0.05,0.03,9.97,0.02,0.02,0.0,1771658369.215519
-0.05,0.03,9.97,0.01,0.02,-0.0,1771658369.228506
0.0,0.0,10.0,0.01,0.02,0.0,1771658369.241672
-0.01,-0.0,9.93,0.01,0.02,-0.0,1771658369.254654
-0.01,-0.0,9.93,0.01,0.02,0.0,1771658369.267564
-0.0,0.0,10.01,0.01,0.01,-0.0,1771658369.280548
0.03,0.04,9.93,0.01,0.02,0.0,1771658369.2935328
0.03,0.04,9.93,0.01,0.02,-0.0,1771658369.3067148
-0.01,0.02,9.96,0.01,0.02,-0.0,1771658369.319624
-0.09,0.21,10.73,0.03,0.71,0.01,1771658369.3325481
-0.39,-0.17,8.33,0.02,0.11,0.02,1771658369.345493
-0.39,-0.17,8.33,0.05,-0.36,-0.02,1771658369.358835
-0.23,-0.1,10.0,0.06,-0.57,-0.07,1771658369.371712
0.72,-0.13,7.83,0.09,-0.34,0.0,1771658369.384588
0.72,-0.13,7.83,0.05,0.14,0.12,1771658369.397526
-0.29,0.25,11.37,0.05,0.04,0.11,1771658369.410562
-0.31,0.08,10.61,0.03,0.06,-0.05,1771658369.423712
-0.31,0.08,10.61,0.03,0.07,-0.1,1771658369.4365819
0.0,-0.13,9.48,0.01,0.02,-0.08,1771658369.449555
0.51,-0.27,9.57,0.03,-0.01,-0.01,1771658369.462616
-0.32,0.04,9.48,0.01,-0.03,-0.04,1771658369.475601
-0.32,0.04,9.48,-0.02,0.0,-0.06,1771658369.488676
-0.11,0.36,10.63,0.07,0.02,-0.08,1771658369.501662
-0.08,0.34,11.18,-0.03,0.02,-0.03,1771658369.514553
-0.08,0.34,11.18,0.0,0.02,-0.01,1771658369.527553
-0.47,0.4,10.28,0.01,-0.01,-0.04,1771658369.540565
0.05,-0.17,9.78,-0.0,-0.02,-0.06,1771658369.5537548
0.05,-0.17,9.78,0.01,-0.02,-0.02,1771658369.5666602
0.06,-0.02,10.22,-0.0,-0.1,0.08,1771658369.579613
2.24,-0.83,8.9,0.03,0.2,0.53,1771658369.5926652
-0.57,0.13,9.89,-0.03,0.56,0.25,1771658369.6056588
-0.57,0.13,9.89,-0.06,0.16,0.1,1771658369.618631
0.09,0.33,9.97,-0.04,0.28,0.09,1771658369.631658
-0.55,-0.22,10.87,-0.03,0.25,0.08,1771658369.6446102
-0.55,-0.22,10.87,-0.14,0.2,-0.04,1771658369.657741
-0.65,-0.08,10.31,-0.18,0.21,-0.08,1771658369.6708028
-1.04,0.26,10.06,-0.19,0.28,-0.08,1771658369.683716
-0.28,-0.36,10.35,-0.21,0.34,-0.25,1771658369.696647
-0.28,-0.36,10.35,-0.29,0.34,-0.21,1771658369.7096598
0.7,-0.6,11.88,-0.38,0.61,-0.05,1771658369.722867
-1.23,-0.63,14.39,-0.8,1.61,0.05,1771658369.735627
-1.23,-0.63,14.39,-0.8,2.01,0.07,1771658369.7484128
-1.32,-0.29,9.01,-0.33,2.12,0.03,1771658369.761512
-2.23,-0.15,9.0,-0.04,1.93,-0.05,1771658369.774407
-2.23,-0.15,9.0,0.1,1.55,-0.09,1771658369.787479
-2.22,-0.5,9.1,0.05,0.91,-0.13,1771658369.800448
-2.05,-0.37,9.35,-0.04,0.84,-0.18,1771658369.813426
-1.62,-0.51,9.07,-0.01,0.82,-0.3,1771658369.826485
-1.62,-0.51,9.07,-0.06,0.64,-0.32,1771658369.839519
-1.8,-0.15,9.73,-0.1,0.45,-0.27,1771658369.852531
-2.75,-0.35,9.43,-0.05,0.33,-0.28,1771658369.865579
-2.75,-0.35,9.43,0.06,0.31,-0.33,1771658369.878586
-2.41,-0.89,9.8,0.02,0.31,-0.25,1771658369.891598
